WKT,NAME
"POLYGON((-78.708964 33.802222, -78.713056 33.808014, -78.712897 33.80811, -78.712562 33.808305, -78.712355 33.808481, -78.712195 33.80858, -78.711951 33.808683, -78.711539 33.808813, -78.71128 33.80893, -78.711028 33.808995, -78.710776 33.809137, -78.71051 33.80922, -78.710158 33.809414, -78.70993 33.809523, -78.709624 33.809691, -78.709281 33.809759, -78.709006 33.809808, -78.708579 33.80986, -78.708476 33.809863, -78.708358 33.809865, -78.708068 33.809835, -78.707762 33.809834, -78.707526 33.80987, -78.707335 33.809885, -78.707106 33.809934, -78.706931 33.810037, -78.706794 33.810136, -78.706626 33.810178, -78.706221 33.810265, -78.705878 33.810308, -78.705588 33.810312, -78.70538 33.810284, -78.705336 33.810278, -78.705039 33.810254, -78.704772 33.810166, -78.70465 33.810153, -78.704482 33.810217, -78.704314 33.810311, -78.704085 33.810518, -78.704032 33.810578, -78.703864 33.810708, -78.703605 33.810789, -78.703383 33.810895, -78.703246 33.810976, -78.702956 33.811108, -78.702803 33.811155, -78.702544 33.811308, -78.702338 33.811388, -78.701865 33.811712, -78.701537 33.811875, -78.7014 33.811913, -78.700972 33.812207, -78.700911 33.812269, -78.700774 33.812319, -78.700614 33.812374, -78.700461 33.812448, -78.700324 33.812502, -78.700186 33.81254, -78.699912 33.812692, -78.699347 33.81307, -78.699217 33.813135, -78.69905 33.813265, -78.698683 33.813492, -78.698523 33.813634, -78.698348 33.81379, -78.69818 33.813927, -78.698004 33.814214, -78.697829 33.81445, -78.6976 33.814606, -78.697462 33.814779, -78.69731 33.81502, -78.697173 33.815245, -78.69702 33.81551, -78.696921 33.815693, -78.696776 33.81595, -78.696562 33.81616, -78.696463 33.816289, -78.696257 33.81651, -78.695975 33.816762, -78.695792 33.81688, -78.695616 33.816992, -78.695494 33.817026, -78.69525 33.817105, -78.695135 33.817163, -78.694745 33.817433, -78.694539 33.817689, -78.694273 33.81811, -78.694029 33.818387, -78.693884 33.818524, -78.693609 33.818785, -78.693304 33.819052, -78.693182 33.819174, -78.692915 33.819317, -78.692685 33.819426, -78.69248 33.819505, -78.692281 33.819619, -78.692014 33.819738, -78.69177 33.819844, -78.691442 33.819997, -78.691175 33.820146, -78.690946 33.82029, -78.69071 33.82036, -78.690481 33.820412, -78.690175 33.820497, -78.689931 33.820591, -78.689825 33.820657, -78.68952 33.82078, -78.689382 33.82087, -78.689077 33.820977, -78.688894 33.821018, -78.688711 33.821037, -78.688299 33.821115, -78.687971 33.821328, -78.687787 33.821374, -78.687581 33.82148, -78.687452 33.82155, -78.687192 33.821678, -78.687024 33.821752, -78.686696 33.821903, -78.686445 33.822079, -78.6863 33.822178, -78.686208 33.822399, -78.686201 33.822622, -78.686101 33.822979, -78.686063 33.823145, -78.686018 33.823281, -78.685872 33.823612, -78.685796 33.823773, -78.685743 33.823903, -78.685713 33.823979, -78.685636 33.824144, -78.685239 33.82448, -78.685125 33.824559, -78.68498 33.824716, -78.684896 33.824768, -78.684789 33.824841, -78.68472 33.824925, -78.684621 33.824982, -78.68453 33.82512, -78.684453 33.825155, -78.684194 33.825352, -78.684034 33.825379, -78.683935 33.825413, -78.683797 33.82546, -78.683484 33.825531, -78.683339 33.825578, -78.683172 33.825635, -78.682958 33.825735, -78.682729 33.825803, -78.682424 33.825826, -78.682249 33.82587, -78.681989 33.825913, -78.681692 33.825937, -78.681303 33.826062, -78.681012 33.826147, -78.680761 33.826214, -78.680371 33.826322, -78.680166 33.82639, -78.679838 33.826501, -78.679586 33.826591, -78.679074 33.826721, -78.678892 33.826788, -78.678632 33.826889, -78.678342 33.826946, -78.678068 33.827065, -78.677816 33.827169, -78.67761 33.827291, -78.67735 33.82739, -78.677083 33.827522, -78.676923 33.827598, -78.676183 33.82792, -78.675992 33.827962, -78.675779 33.828007, -78.675466 33.82801, -78.6751 33.828053, -78.674558 33.828232, -78.674367 33.828312, -78.674176 33.828419, -78.674009 33.828526, -78.673848 33.828633, -78.67352 33.828785, -78.673345 33.828831, -78.673162 33.828882, -78.672864 33.828962, -78.672536 33.829048, -78.672376 33.829129, -78.672094 33.829247, -78.671712 33.829346, -78.671491 33.829446, -78.671346 33.829492, -78.671247 33.829511, -78.671049 33.829518, -78.670056 33.829786, -78.669957 33.829858, -78.669851 33.829944, -78.669713 33.830057, -78.669507 33.830174, -78.669271 33.830292, -78.669011 33.830422, -78.66882 33.83054, -78.668629 33.83073, -78.668386 33.830872, -78.668134 33.830967, -78.66776 33.831068, -78.667432 33.831104, -78.667142 33.831185, -78.666967 33.831235, -78.66676 33.831326, -78.666455 33.831476, -78.666257 33.831571, -78.666028 33.831704, -78.665799 33.831799, -78.6656 33.83194, -78.665372 33.832159, -78.66515 33.832326, -78.664899 33.832497, -78.664662 33.832628, -78.664496 33.832723, -78.664327 33.832857, -78.664139 33.833053, -78.66395 33.833249, -78.663779 33.833429, -78.663629 33.833564, -78.663515 33.833685, -78.663383 33.833836, -78.663197 33.833909, -78.662846 33.833994, -78.662475 33.834125, -78.662198 33.834196, -78.66192 33.834283, -78.661642 33.83437, -78.661325 33.834532, -78.660936 33.834678, -78.660749 33.834782, -78.660545 33.83487, -78.660321 33.835003, -78.660117 33.835092, -78.65993 33.835211, -78.659724 33.83536, -78.659518 33.835479, -78.659369 33.835568, -78.659238 33.835657, -78.659034 33.835745, -78.658776 33.835786, -78.658444 33.835811, -78.658131 33.835835, -78.6578 33.83586, -78.657542 33.835885, -78.657081 33.835969, -78.656804 33.836025, -78.656507 33.836142, -78.65621 33.836259, -78.655893 33.836436, -78.655594 33.83663, -78.65535 33.836809, -78.655107 33.836958, -78.654901 33.837122, -78.654713 33.837272, -78.654506 33.837452, -78.654318 33.837632, -78.654129 33.837828, -78.65394 33.838024, -78.653751 33.838219, -78.653617 33.838401, -78.653521 33.838552, -78.653387 33.838749, -78.653292 33.838885, -78.653196 33.839021, -78.653109 33.83918, -78.653095 33.839203, -78.645054 33.826173, -78.645198 33.826137, -78.645511 33.826013, -78.6459 33.825871, -78.64632 33.825749, -78.646419 33.825737, -78.646625 33.825763, -78.646763 33.825719, -78.646976 33.825662, -78.647266 33.825571, -78.647503 33.825505, -78.647762 33.825379, -78.647876 33.825395, -78.64822 33.825302, -78.64864 33.825288, -78.648784 33.825223, -78.649052 33.825111, -78.64957 33.824835, -78.649799 33.82471, -78.649944 33.824666, -78.650356 33.824554, -78.650654 33.824434, -78.651043 33.824272, -78.651165 33.824205, -78.651356 33.824147, -78.6516 33.824044, -78.651714 33.824005, -78.652142 33.823853, -78.652493 33.823766, -78.65282 33.823655, -78.653431 33.823441, -78.653545 33.823414, -78.653896 33.823341, -78.654079 33.823349, -78.654377 33.823312, -78.654629 33.823204, -78.654728 33.823179, -78.655025 33.823045, -78.655361 33.822876, -78.655613 33.822736, -78.656018 33.822559, -78.656284 33.822503, -78.656574 33.822488, -78.656864 33.822433, -78.657155 33.822308, -78.657368 33.82222, -78.657697 33.822118, -78.657864 33.82208, -78.658071 33.821996, -78.658467 33.821884, -78.65862 33.821835, -78.659024 33.821694, -78.659375 33.821545, -78.659733 33.821435, -78.660001 33.821354, -78.660367 33.821271, -78.66084 33.821129, -78.661122 33.821035, -78.661481 33.820882, -78.661717 33.820763, -78.662083 33.820623, -78.662381 33.820469, -78.662763 33.820343, -78.66306 33.820267, -78.663373 33.820176, -78.663762 33.82004, -78.664075 33.819924, -78.664441 33.819748, -78.664769 33.819585, -78.664983 33.819486, -78.665105 33.819414, -78.665273 33.819333, -78.665601 33.819216, -78.665761 33.819124, -78.666135 33.818975, -78.666508 33.818883, -78.666768 33.818825, -78.667485 33.818539, -78.667661 33.818457, -78.667874 33.818359, -78.668225 33.818231, -78.668477 33.81812, -78.668736 33.817961, -78.668935 33.817854, -78.669163 33.817723, -78.66927 33.817662, -78.669454 33.81762, -78.66985 33.817522, -78.670049 33.81746, -78.670354 33.817376, -78.670712 33.817297, -78.670888 33.81724, -78.67117 33.817161, -78.671346 33.817151, -78.671582 33.817113, -78.671812 33.817068, -78.672139 33.817013, -78.672422 33.816919, -78.672651 33.816842, -78.672986 33.816763, -78.673208 33.816697, -78.67352 33.816645, -78.673826 33.816533, -78.674131 33.816399, -78.674436 33.81629, -78.674634 33.81624, -78.674947 33.816144, -78.675085 33.816072, -78.675397 33.815995, -78.675641 33.815938, -78.675931 33.815827, -78.67616 33.815682, -78.67645 33.815586, -78.676724 33.815422, -78.677023 33.815358, -78.677358 33.815202, -78.677671 33.815064, -78.677831 33.814972, -78.678029 33.814854, -78.678213 33.81479, -78.678533 33.814701, -78.678808 33.814585, -78.67893 33.814592, -78.679059 33.814583, -78.679373 33.814514, -78.679448 33.814527, -78.679563 33.814545, -78.679769 33.814461, -78.679891 33.814317, -78.680113 33.814111, -78.680273 33.814076, -78.680608 33.813974, -78.680723 33.813915, -78.680868 33.813893, -78.681028 33.813847, -78.681165 33.813779, -78.68157 33.813607, -78.681753 33.813527, -78.682127 33.813374, -78.682493 33.813236, -78.682905 33.813055, -78.6834 33.812881, -78.68363 33.812791, -78.68398 33.812626, -78.684438 33.812443, -78.684736 33.812348, -78.685041 33.812256, -78.685354 33.812093, -78.685743 33.811922, -78.685957 33.811841, -78.686254 33.811695, -78.68646 33.811627, -78.686826 33.811548, -78.687223 33.811459, -78.687673 33.811334, -78.687971 33.811209, -78.688406 33.810987, -78.688795 33.810785, -78.689199 33.810673, -78.689481 33.81053, -78.68981 33.810376, -78.690221 33.810205, -78.69045 33.810124, -78.690832 33.809931, -78.691168 33.809788, -78.691572 33.809613, -78.691953 33.809458, -78.692243 33.809355, -78.692495 33.809243, -78.692854 33.809105, -78.693167 33.80898, -78.693586 33.808862, -78.69383 33.808794, -78.694166 33.808661, -78.694525 33.808503, -78.694891 33.80832, -78.695234 33.808187, -78.695463 33.808088, -78.695699 33.807982, -78.695799 33.807947, -78.696012 33.807816, -78.696233 33.807721, -78.69647 33.807768, -78.696539 33.807763, -78.696653 33.807706, -78.696775 33.807623, -78.69692 33.807554, -78.697035 33.807508, -78.697302 33.807396, -78.697532 33.807317, -78.697806 33.807237, -78.698202 33.807019, -78.698455 33.806902, -78.698653 33.806802, -78.698981 33.806715, -78.699332 33.806535, -78.699774 33.806349, -78.700125 33.806151, -78.700499 33.805952, -78.700781 33.805795, -78.701147 33.805593, -78.701506 33.805428, -78.701895 33.805291, -78.702178 33.805174, -78.702552 33.80501, -78.703025 33.804834, -78.703299 33.804693, -78.703673 33.804582, -78.704001 33.804525, -78.704192 33.804468, -78.704566 33.804342, -78.705153 33.804033, -78.705382 33.803972, -78.70568 33.80391, -78.706061 33.803698, -78.706351 33.803559, -78.706534 33.803441, -78.706763 33.803328, -78.707259 33.80306, -78.707732 33.802816, -78.707969 33.802758, -78.708357 33.802587, -78.708564 33.802491, -78.708854 33.802296, -78.708964 33.802222))",NMB2
"POLYGON((-78.816772 33.740639, -78.830101 33.752253, -78.829977 33.752348, -78.829282 33.752965, -78.82868 33.753477, -78.828412 33.753689, -78.826772 33.755006, -78.826223 33.755548, -78.824201 33.757138, -78.823889 33.757356, -78.82163 33.758855, -78.821019 33.759289, -78.818951 33.760505, -78.818135 33.760834, -78.817342 33.761261, -78.813206 33.763197, -78.812268 33.763714, -78.811383 33.764172, -78.810749 33.764508, -78.809567 33.765256, -78.808812 33.765824, -78.808613 33.765987, -78.808369 33.766174, -78.807888 33.766468, -78.806836 33.767346, -78.806698 33.767488, -78.806439 33.767704, -78.806172 33.767907, -78.805943 33.768058, -78.805806 33.768178, -78.805653 33.768304, -78.805508 33.768486, -78.805371 33.768661, -78.805134 33.768865, -78.803509 33.770062, -78.80328 33.770135, -78.803036 33.770288, -78.802792 33.770428, -78.802517 33.770592, -78.802227 33.770862, -78.801998 33.771065, -78.801754 33.771252, -78.801526 33.771454, -78.801113 33.771741, -78.800845 33.771931, -78.800617 33.772118, -78.799693 33.772882, -78.79935 33.77311, -78.798961 33.773389, -78.798366 33.773811, -78.798145 33.774017, -78.797931 33.774189, -78.797664 33.77441, -78.79745 33.774598, -78.797245 33.774781, -78.796962 33.774999, -78.796733 33.7752, -78.796443 33.775369, -78.796131 33.775582, -78.795764 33.775873, -78.795558 33.776036, -78.795284 33.776227, -78.795054 33.776399, -78.794345 33.776992, -78.794162 33.777149, -78.793834 33.777439, -78.793552 33.777733, -78.793239 33.777989, -78.792087 33.778875, -78.790859 33.77993, -78.790546 33.780143, -78.790264 33.780346, -78.789973 33.780609, -78.789523 33.780979, -78.786304 33.783275, -78.786136 33.783409, -78.785914 33.783532, -78.785655 33.783626, -78.785449 33.783737, -78.785159 33.783856, -78.785007 33.783905, -78.78403 33.784354, -78.78345 33.784531, -78.783251 33.7846, -78.783023 33.784699, -78.782763 33.784798, -78.78258 33.784851, -78.782466 33.784903, -78.782222 33.784946, -78.782039 33.784959, -78.781558 33.784966, -78.781443 33.784962, -78.781222 33.785007, -78.781016 33.785069, -78.780863 33.7851, -78.780787 33.785114, -78.780711 33.785149, -78.780504 33.78529, -78.780428 33.785385, -78.780276 33.785522, -78.779451 33.78587, -78.778452 33.786107, -78.777712 33.78638, -78.777117 33.786606, -78.77611 33.786876, -78.775774 33.78696, -78.775446 33.787087, -78.77524 33.78714, -78.775049 33.78717, -78.774637 33.787285, -78.774439 33.787335, -78.77418 33.787391, -78.773905 33.787479, -78.773699 33.787552, -78.773485 33.787609, -78.773195 33.787689, -78.771753 33.788177, -78.771402 33.788295, -78.77112 33.788409, -78.770853 33.78856, -78.770579 33.788672, -78.770433 33.788742, -78.770105 33.788844, -78.769846 33.788947, -78.769549 33.789093, -78.769258 33.789173, -78.768907 33.789275, -78.76864 33.789367, -78.768374 33.789455, -78.767267 33.789834, -78.765932 33.790141, -78.765695 33.79025, -78.765421 33.790398, -78.76507 33.790531, -78.764849 33.790593, -78.764703 33.790671, -78.764605 33.790705, -78.763864 33.790854, -78.76349 33.790992, -78.763269 33.791069, -78.762773 33.791294, -78.762621 33.791343, -78.762262 33.79151, -78.762171 33.791549, -78.761926 33.791626, -78.761811 33.791667, -78.761567 33.791518, -78.761346 33.791492, -78.761361 33.791388, -78.761399 33.791305, -78.76146 33.791243, -78.761498 33.791179, -78.761567 33.791092, -78.761598 33.79103, -78.761643 33.790927, -78.761712 33.79077, -78.761766 33.79064, -78.761766 33.790505, -78.761766 33.790149, -78.761621 33.789986, -78.761514 33.789863, -78.76143 33.789764, -78.761361 33.789668, -78.7613 33.78957, -78.761178 33.789421, -78.761025 33.789283, -78.760743 33.788929, -78.760682 33.788876, -78.760629 33.788765, -78.760522 33.788632, -78.760453 33.788504, -78.760438 33.788436, -78.760461 33.788356, -78.760545 33.788172, -78.760613 33.788081, -78.760667 33.787988, -78.760858 33.787682, -78.760949 33.787549, -78.761079 33.787391, -78.761201 33.787208, -78.761323 33.787064, -78.7614 33.786941, -78.761651 33.786617, -78.761758 33.786526, -78.761826 33.786469, -78.761933 33.786426, -78.762033 33.786315, -78.762124 33.786163, -78.762162 33.786065, -78.762185 33.785935, -78.762216 33.785825, -78.762231 33.785687, -78.762231 33.785541, -78.762201 33.785202, -78.7622 33.785081, -78.76217 33.784611, -78.762124 33.784446, -78.762094 33.78436, -78.762048 33.78416, -78.762078 33.783913, -78.762078 33.783737, -78.762101 33.783629, -78.762117 33.783553, -78.762177 33.783378, -78.762299 33.78325, -78.762482 33.783066, -78.762528 33.78299, -78.762452 33.782466, -78.762376 33.782268, -78.762383 33.782147, -78.762338 33.781968, -78.762353 33.781783, -78.762392 33.781658, -78.762452 33.781533, -78.762453 33.781413, -78.762536 33.780934, -78.762605 33.780823, -78.762864 33.780526, -78.762948 33.78041, -78.763062 33.780281, -78.76317 33.780182, -78.763246 33.780082, -78.763315 33.779991, -78.763465 33.77983, -78.76351 33.779524, -78.763409 33.779185, -78.763306 33.778876, -78.76324 33.778598, -78.763103 33.778227, -78.762853 33.777916, -78.762716 33.777545, -78.762617 33.777113, -78.762667 33.776592, -78.762692 33.775951, -78.76279 33.775569, -78.762976 33.775219, -78.763001 33.774939, -78.762438 33.774171, -78.762435 33.774162, -78.762712 33.774011, -78.763345 33.773632, -78.763627 33.773464, -78.763963 33.773316, -78.764299 33.773122, -78.76462 33.772979, -78.764917 33.772815, -78.765207 33.77264, -78.765581 33.772435, -78.765947 33.772216, -78.766252 33.772069, -78.766824 33.771763, -78.767107 33.771611, -78.767328 33.771484, -78.767672 33.771312, -78.768053 33.771087, -78.769159 33.770401, -78.769556 33.770253, -78.769739 33.770168, -78.770021 33.770011, -78.770609 33.769693, -78.770846 33.7696, -78.771158 33.769497, -78.771448 33.769311, -78.772395 33.768859, -78.772593 33.768739, -78.772829 33.76863, -78.773211 33.768457, -78.773462 33.768277, -78.773775 33.768048, -78.774233 33.767783, -78.775469 33.767015, -78.77579 33.766804, -78.776148 33.766644, -78.776453 33.766476, -78.776705 33.766286, -78.777407 33.765877, -78.777727 33.765664, -78.778109 33.765473, -78.778444 33.765184, -78.779742 33.764321, -78.780077 33.764131, -78.780345 33.763919, -78.780619 33.763719, -78.780856 33.763561, -78.781176 33.763342, -78.781695 33.763008, -78.781923 33.762846, -78.782244 33.762662, -78.782923 33.762325, -78.783342 33.762186, -78.783694 33.761976, -78.784396 33.761684, -78.784664 33.761556, -78.784915 33.761425, -78.785167 33.761249, -78.785449 33.761063, -78.785716 33.760858, -78.786471 33.760369, -78.786846 33.760087, -78.78715 33.759885, -78.787318 33.75976, -78.787875 33.75942, -78.78812 33.759294, -78.788348 33.759187, -78.789226 33.758691, -78.789592 33.75845, -78.789936 33.758202, -78.790675 33.757694, -78.790927 33.75755, -78.791225 33.757364, -78.791446 33.757203, -78.791645 33.757046, -78.791919 33.75686, -78.79224 33.756647, -78.792537 33.756429, -78.793201 33.756058, -78.793498 33.755932, -78.793712 33.755819, -78.793925 33.755789, -78.794132 33.755761, -78.7943 33.755723, -78.794796 33.755505, -78.79494 33.755383, -78.795261 33.75515, -78.795581 33.754887, -78.795741 33.754778, -78.795947 33.754662, -78.796245 33.754491, -78.796459 33.754369, -78.796947 33.754078, -78.797198 33.753938, -78.797512 33.753747, -78.797878 33.753479, -78.798084 33.753332, -78.798328 33.753194, -78.798641 33.752994, -78.79935 33.752522, -78.799526 33.752404, -78.799716 33.752245, -78.799976 33.752087, -78.800274 33.751901, -78.800372 33.751808, -78.800785 33.751511, -78.801029 33.751328, -78.801273 33.751164, -78.801456 33.751032, -78.801662 33.750914, -78.801899 33.750803, -78.802051 33.7507, -78.802219 33.750592, -78.802387 33.750494, -78.802593 33.750378, -78.802753 33.750264, -78.802807 33.750188, -78.802883 33.750137, -78.80299 33.750085, -78.803226 33.749936, -78.80341 33.749822, -78.803722 33.749548, -78.803898 33.749436, -78.804005 33.749359, -78.804249 33.749199, -78.80444 33.74907, -78.804562 33.748995, -78.804707 33.748883, -78.804761 33.748834, -78.804997 33.748624, -78.805058 33.748573, -78.805211 33.748434, -78.805386 33.748288, -78.805622 33.748184, -78.805706 33.748148, -78.805829 33.748082, -78.806019 33.747975, -78.806141 33.747898, -78.806286 33.747748, -78.806439 33.747613, -78.806637 33.747495, -78.806805 33.747419, -78.806905 33.747378, -78.807034 33.747301, -78.807194 33.747225, -78.807263 33.747163, -78.807453 33.747045, -78.807552 33.746995, -78.80766 33.746922, -78.807804 33.746796, -78.808018 33.746633, -78.808186 33.746508, -78.808338 33.746357, -78.808614 33.746148, -78.808995 33.745882, -78.809155 33.745795, -78.809369 33.745686, -78.809537 33.74561, -78.809719 33.745485, -78.810254 33.745084, -78.810628 33.744856, -78.811147 33.744482, -78.811268 33.744412, -78.81149 33.744256, -78.811848 33.744062, -78.811978 33.743985, -78.812222 33.743775, -78.812382 33.743656, -78.812909 33.743276, -78.813313 33.742994, -78.81361 33.742772, -78.813763 33.742673, -78.814076 33.74241, -78.814252 33.742274, -78.814389 33.742159, -78.814763 33.741956, -78.815022 33.741758, -78.815236 33.741635, -78.815495 33.741426, -78.815701 33.741285, -78.816037 33.741086, -78.816273 33.740946, -78.81651 33.740801, -78.816708 33.740685, -78.816772 33.740639))",MB1
"POLYGON((-78.933754 33.643672, -78.933812 33.64363, -78.934125 33.643261, -78.934362 33.642968, -78.93469 33.642653, -78.934957 33.642444, -78.93517 33.642256, -78.935387 33.642043, -78.935796 33.641642, -78.936086 33.641374, -78.93649 33.641069, -78.93707 33.640597, -78.937299 33.640375, -78.937451 33.640211, -78.937718 33.639978, -78.938077 33.639646, -78.938481 33.639256, -78.938893 33.638934, -78.939298 33.638636, -78.939596 33.638357, -78.939931 33.638025, -78.940229 33.637773, -78.940519 33.637475, -78.940786 33.637182, -78.941084 33.636854, -78.941312 33.636641, -78.941594 33.636396, -78.942091 33.635901, -78.942357 33.635653, -78.94267 33.635347, -78.942884 33.635096, -78.943113 33.634829, -78.943372 33.634565, -78.943631 33.634322, -78.943799 33.634115, -78.943998 33.633929, -78.944196 33.633745, -78.944494 33.633504, -78.944623 33.63338, -78.944807 33.633207, -78.944921 33.633092, -78.945074 33.632959, -78.945226 33.632804, -78.945363 33.632689, -78.945478 33.632569, -78.945592 33.632445, -78.945737 33.632308, -78.946386 33.631579, -78.946607 33.631368, -78.946821 33.631135, -78.947103 33.630881, -78.947439 33.630571, -78.947767 33.630179, -78.947919 33.630049, -78.94811 33.629865, -78.948293 33.629717, -78.948491 33.629531, -78.948676 33.629354, -78.94924 33.628844, -78.949469 33.628603, -78.949706 33.628336, -78.949934 33.628013, -78.950209 33.627666, -78.950942 33.626948, -78.951102 33.626792, -78.951384 33.626529, -78.951544 33.626349, -78.951773 33.626154, -78.951949 33.62604, -78.952193 33.625834, -78.952338 33.625598, -78.952429 33.625509, -78.952559 33.625419, -78.952628 33.625328, -78.95275 33.625239, -78.952818 33.625198, -78.952917 33.625044, -78.953093 33.624873, -78.95317 33.624784, -78.953284 33.624644, -78.953391 33.624522, -78.953497 33.624379, -78.953597 33.624293, -78.953711 33.624198, -78.953955 33.624006, -78.954077 33.623907, -78.954176 33.623786, -78.954268 33.623659, -78.954336 33.623613, -78.954505 33.623393, -78.954596 33.623302, -78.954718 33.623187, -78.954825 33.623071, -78.954931 33.622924, -78.955038 33.622786, -78.955176 33.622556, -78.955336 33.622392, -78.955885 33.621874, -78.956099 33.621679, -78.956366 33.621381, -78.956564 33.621191, -78.956671 33.621039, -78.957113 33.620494, -78.957236 33.620329, -78.957366 33.620147, -78.957564 33.619979, -78.957785 33.619788, -78.958159 33.619472, -78.958289 33.619353, -78.958403 33.61923, -78.958495 33.619155, -78.958602 33.619006, -78.958678 33.618937, -78.958762 33.618815, -78.958914 33.618621, -78.959014 33.618499, -78.959105 33.618356, -78.959204 33.61822, -78.959364 33.618022, -78.959448 33.617942, -78.959662 33.617739, -78.959738 33.617643, -78.95983 33.617561, -78.959952 33.617437, -78.960066 33.617319, -78.96015 33.617233, -78.960349 33.616968, -78.960646 33.61668, -78.960761 33.616519, -78.960875 33.616354, -78.960936 33.616285, -78.961051 33.616183, -78.96118 33.616037, -78.961348 33.615871, -78.961531 33.615664, -78.961668 33.615499, -78.961859 33.615257, -78.961989 33.615092, -78.962119 33.614948, -78.962256 33.614783, -78.962432 33.614574, -78.962523 33.614467, -78.962668 33.614314, -78.962836 33.61413, -78.963042 33.613967, -78.963141 33.613887, -78.96324 33.613787, -78.963446 33.613547, -78.963706 33.613382, -78.963866 33.613223, -78.964041 33.613009, -78.964217 33.612811, -78.964339 33.612692, -78.964461 33.612606, -78.964637 33.612494, -78.964705 33.612387, -78.964858 33.612261, -78.965476 33.611511, -78.96556 33.611422, -78.965682 33.611282, -78.965796 33.611129, -78.965918 33.611013, -78.966071 33.610836, -78.966444 33.61047, -78.96662 33.610279, -78.966841 33.6101, -78.967025 33.609911, -78.9673 33.609596, -78.967391 33.6095, -78.967658 33.60922, -78.967757 33.609107, -78.967872 33.608978, -78.967956 33.608874, -78.96807 33.608713, -78.968223 33.608526, -78.968383 33.60831, -78.968467 33.608167, -78.968704 33.607867, -78.968902 33.607638, -78.969131 33.607425, -78.969543 33.607096, -78.96965 33.606997, -78.970062 33.60639, -78.970177 33.606275, -78.996238 33.621846, -78.996194 33.621959, -78.996163 33.622039, -78.99556 33.622618, -78.995469 33.622756, -78.995324 33.622932, -78.995171 33.623087, -78.994981 33.623244, -78.994767 33.623381, -78.994477 33.623568, -78.994264 33.623747, -78.993615 33.624293, -78.993409 33.62445, -78.993279 33.624576, -78.993157 33.624682, -78.993078 33.624751, -78.993023 33.624824, -78.992997 33.624923, -78.993006 33.625054, -78.993122 33.625169, -78.99331 33.625312, -78.993344 33.625373, -78.993334 33.625546, -78.992776 33.626554, -78.992661 33.626742, -78.992547 33.62692, -78.991639 33.629865, -78.991616 33.630038, -78.991616 33.63025, -78.991677 33.630499, -78.991669 33.630736, -78.991677 33.630835, -78.991692 33.630946, -78.991685 33.631122, -78.9917 33.631293, -78.991731 33.631517, -78.991723 33.631647, -78.991746 33.63183, -78.991738 33.632056, -78.991754 33.632277, -78.991799 33.632528, -78.991868 33.632784, -78.991944 33.633008, -78.991982 33.633863, -78.991959 33.634192, -78.991974 33.634429, -78.99199 33.634628, -78.991982 33.634878, -78.992036 33.635645, -78.992028 33.635787, -78.991998 33.636012, -78.991936 33.636248, -78.99186 33.636487, -78.991784 33.636743, -78.991715 33.637055, -78.991646 33.637271, -78.991547 33.637449, -78.991456 33.637624, -78.991356 33.637778, -78.991265 33.63793, -78.991166 33.63812, -78.991089 33.638224, -78.990968 33.638358, -78.990792 33.638551, -78.990563 33.638818, -78.989922 33.639605, -78.989739 33.639796, -78.989594 33.639985, -78.989442 33.640166, -78.989228 33.640516, -78.989037 33.640871, -78.988831 33.6411, -78.988167 33.641734, -78.987892 33.642032, -78.987648 33.642343, -78.987442 33.642676, -78.987228 33.643011, -78.987037 33.643339, -78.986526 33.644036, -78.986145 33.644555, -78.985847 33.644877, -78.985611 33.645151, -78.985367 33.645422, -78.98513 33.645666, -78.984917 33.645976, -78.984771 33.646196, -78.984329 33.647012, -78.984276 33.647113, -78.983978 33.647509, -78.983741 33.647825, -78.983543 33.648072, -78.983307 33.648402, -78.983086 33.648698, -78.982749 33.648981, -78.982528 33.649298, -78.982246 33.649672, -78.98204 33.64995, -78.981903 33.650151, -78.981552 33.650483, -78.981392 33.650679, -78.981231 33.650907, -78.981132 33.65125, -78.980964 33.651646, -78.98085 33.65191, -78.980606 33.652226, -78.980346 33.652558, -78.978783 33.654509, -78.978546 33.654803, -78.978225 33.655093, -78.97792 33.655361, -78.977539 33.655655, -78.977157 33.655975, -78.976745 33.656327, -78.976364 33.656697, -78.975959 33.657056, -78.975593 33.657395, -78.975219 33.657666, -78.974502 33.658177, -78.973816 33.65863, -78.973319 33.659064, -78.972846 33.659363, -78.972412 33.659667, -78.971999 33.65998, -78.971343 33.660431, -78.970862 33.660838, -78.970436 33.661156, -78.970023 33.661388, -78.969688 33.661597, -78.969215 33.661835, -78.968718 33.66207, -78.968329 33.6623, -78.96794 33.662513, -78.967429 33.662732, -78.966986 33.66297, -78.966551 33.663276, -78.966208 33.663494, -78.965834 33.663677, -78.96547 33.663829, -78.933754 33.643672))",SURFSIDE
